Time,Acc_X_R,Acc_Y_R,Acc_Z_R,Acc_X_L,Acc_Y_L,Acc_Z_L,Activity_Label
2024-07-19 20:44:41,-85.63265306122449,7.510204081632653,234.44897959183675,-27.215686274509803,-254.98039215686276,68.62745098039215,A
2024-07-19 20:44:42,-96.9795918367347,8.979591836734693,230.28571428571428,-91.45098039215686,-223.843137254902,71.68627450980392,A
2024-07-19 20:44:43,-102.08333333333331,9.833333333333334,228.58333333333331,-205.1764705882353,-54.98039215686274,128.47058823529412,A
2024-07-19 20:44:44,-100.08,10.4,229.36,-208.0,-167.12,-1.6,A
2024-07-19 20:44:45,-98.6122448979592,11.020408163265309,230.44897959183675,-58.66666666666666,-110.3529411764706,176.7058823529412,A
2024-07-19 20:44:46,-97.22448979591836,11.346938775510203,230.8571428571429,6.96,-86.4,220.8,A
2024-07-19 20:44:47,-87.59183673469387,10.448979591836734,234.28571428571428,-161.28,-105.84,98.0,A
2024-07-19 20:44:48,-75.34693877551021,6.6938775510204085,238.77551020408163,-15.529411764705882,-81.41176470588235,222.7450980392157,A
2024-07-19 20:44:49,-68.48979591836735,5.714285714285714,240.08163265306123,-22.745098039215687,-69.72549019607843,226.58823529411765,A
2024-07-19 20:44:50,-83.34693877551021,8.244897959183673,235.42857142857144,-21.33333333333333,-70.50980392156863,226.50980392156865,A
2024-07-19 20:44:51,-96.08163265306122,9.877551020408164,231.26530612244895,-18.64,-72.4,225.84,A
2024-07-19 20:44:52,-91.6734693877551,9.714285714285714,232.6530612244898,-10.32,-77.04,225.92,A
2024-07-19 20:44:53,-88.16326530612245,9.224489795918368,234.28571428571428,-26.980392156862745,-84.3921568627451,219.843137254902,A
2024-07-19 20:44:54,-87.91836734693878,9.387755102040815,234.28571428571428,45.68,-95.2,213.2,A
2024-07-19 20:44:55,-87.83673469387755,9.306122448979592,234.28571428571428,-84.62745098039215,-59.6078431372549,191.92156862745097,A
2024-07-19 20:44:56,-88.16326530612245,9.306122448979592,234.0408163265306,-59.92156862745098,-31.137254901960784,192.23529411764707,A
2024-07-19 20:44:57,-88.48979591836735,10.285714285714286,234.12244897959184,-56.31372549019608,-28.15686274509804,184.62745098039213,A
2024-07-19 20:44:58,-70.44897959183673,9.306122448979592,239.75510204081635,-260.64,-60.72,-6.8,A
2024-07-19 20:44:59,-62.85714285714285,7.510204081632653,242.53061224489795,-199.44,-140.4,78.88,A
2024-07-19 20:45:00,-65.84,8.0,240.56,-164.62745098039215,-187.2941176470588,81.6470588235294,A
2024-07-19 20:45:01,-70.08333333333333,7.666666666666667,239.75,-164.72,-190.08,78.72,A
2024-07-19 20:45:02,-68.40816326530613,6.040816326530612,241.0612244897959,-168.7058823529412,-188.94117647058823,73.33333333333333,A
2024-07-19 20:45:03,-75.42857142857143,7.428571428571429,238.3673469387755,-143.6078431372549,-191.52941176470588,102.98039215686276,A
2024-07-19 20:45:04,-83.59183673469387,8.653061224489797,234.9387755102041,-167.45098039215685,-198.50980392156865,54.90196078431372,A
2024-07-19 20:45:05,-91.3469387755102,8.816326530612244,232.73469387755105,-150.48,-188.16,83.12,A
2024-07-19 20:45:06,-90.6122448979592,9.224489795918368,233.14285714285717,-126.72,-107.36,182.56,A
2024-07-19 20:45:07,-91.18367346938776,9.224489795918368,232.6530612244898,-89.41176470588235,-62.03921568627451,201.64705882352945,A
2024-07-19 20:45:08,-91.0204081632653,10.53061224489796,232.81632653061223,-86.48,-40.16,218.16,A
2024-07-19 20:45:09,-96.24489795918367,12.16326530612245,231.1020408163265,-99.92156862745098,-48.31372549019608,212.0,A
2024-07-19 20:45:10,-99.26530612244898,11.591836734693878,229.46938775510205,-100.24,-48.96,211.92,A
2024-07-19 20:45:11,-83.44,8.24,235.68,-99.92,-49.12,212.0,A
2024-07-19 20:45:12,-81.14285714285714,6.857142857142857,235.26530612244895,-99.68627450980392,-49.5686274509804,211.68627450980392,A
2024-07-19 20:45:13,-97.95918367346938,8.816326530612244,231.6734693877551,-102.66666666666669,-46.588235294117645,211.2941176470588,A
2024-07-19 20:45:14,-95.58333333333331,10.5,231.91666666666663,-99.76470588235294,-47.05882352941177,212.3921568627451,A
2024-07-19 20:45:15,-94.85714285714286,9.306122448979592,231.8367346938776,-102.56,-46.24,211.28,A
2024-07-19 20:45:16,-94.20408163265306,8.326530612244898,232.0,-105.72549019607844,-47.294117647058826,210.0392156862745,A
2024-07-19 20:45:17,-94.16,8.96,232.08,-102.4313725490196,-47.13725490196079,211.2941176470588,A
2024-07-19 20:45:18,-93.3061224489796,10.612244897959185,232.16326530612244,-101.28,-46.48,211.6,A
2024-07-19 20:45:19,-92.0,9.916666666666666,232.83333333333331,-103.92156862745098,-47.21568627450981,210.66666666666663,A
2024-07-19 20:45:20,-89.14285714285714,9.46938775510204,233.9591836734694,-110.8,-48.72,207.76,A
2024-07-19 20:45:21,-89.95918367346938,9.959183673469388,233.6326530612245,-109.49019607843135,-48.31372549019608,207.76470588235293,A
2024-07-19 20:45:22,-89.76,9.04,233.52,-109.92,-48.64,207.76,A
2024-07-19 20:45:23,-89.06122448979592,8.571428571428571,233.79591836734693,-108.7843137254902,-48.70588235294117,208.31372549019608,A
2024-07-19 20:45:24,-88.9795918367347,9.224489795918368,234.12244897959184,-108.32,-48.32,208.4,A
2024-07-19 20:45:25,-87.59183673469387,11.10204081632653,235.42857142857144,-107.84,-48.24,208.48,A
2024-07-19 20:45:26,-86.53061224489795,9.959183673469388,234.6938775510204,-123.1372549019608,-55.52941176470589,201.49019607843135,A
2024-07-19 20:45:27,-87.59183673469387,11.020408163265309,234.20408163265307,-118.19607843137256,-136.07843137254903,166.66666666666666,A
2024-07-19 20:45:28,-86.93877551020408,9.959183673469388,235.1836734693877,-125.25490196078432,-96.3921568627451,183.92156862745097,A
2024-07-19 20:45:29,-86.93877551020408,10.53061224489796,235.1836734693877,-115.36,-44.16,206.0,A
2024-07-19 20:45:30,-86.28571428571429,10.612244897959185,235.0204081632653,-114.96,-44.32,206.0,A
2024-07-19 20:45:31,-86.77551020408163,10.20408163265306,234.6938775510204,-115.52941176470588,-44.94117647058823,206.0392156862745,A
2024-07-19 20:45:32,-89.16666666666667,10.083333333333334,233.16666666666663,-82.27450980392157,-54.11764705882353,213.5686274509804,A
2024-07-19 20:45:33,-89.52,11.44,233.52,-14.588235294117649,-66.90196078431373,223.52941176470588,A
2024-07-19 20:45:34,-87.0204081632653,13.551020408163266,234.53061224489795,-60.8,-70.88,170.72,A
2024-07-19 20:45:35,-86.44897959183673,13.79591836734694,234.3673469387755,-183.52941176470588,-120.7843137254902,68.62745098039215,A
2024-07-19 20:45:36,-86.77551020408163,13.551020408163266,235.1020408163265,-130.08,-75.6,185.68,A
2024-07-19 20:45:37,-77.46938775510205,11.510204081632653,237.7142857142857,-22.48,-79.76,209.36,A
2024-07-19 20:45:38,-63.42857142857143,8.816326530612244,242.6122448979592,-254.2745098039216,-63.45098039215687,-25.725490196078432,A
2024-07-19 20:45:39,-63.18367346938776,8.489795918367347,242.6938775510204,-246.16,-101.44,-69.68,A
2024-07-19 20:45:40,-65.95918367346938,8.244897959183673,241.46938775510205,-125.01960784313724,-108.31372549019608,141.41176470588235,A
2024-07-19 20:45:41,-65.79591836734694,8.73469387755102,241.2244897959184,-34.431372549019606,-87.76470588235294,221.09803921568627,A
2024-07-19 20:45:42,-64.40816326530613,8.0,242.12244897959184,-32.47058823529412,-97.09803921568628,216.62745098039213,A
2024-07-19 20:45:43,-67.0204081632653,8.16326530612245,240.9795918367347,-12.32,-95.68,219.28,A
2024-07-19 20:45:44,-67.75510204081633,8.081632653061224,241.0612244897959,-12.48,-103.44,213.76,A
2024-07-19 20:45:45,-66.28571428571429,8.326530612244898,241.0612244897959,-25.176470588235293,-89.33333333333333,222.98039215686276,A
2024-07-19 20:45:46,-64.81632653061224,8.489795918367347,241.3877551020408,-49.04,-77.84,220.96,A
2024-07-19 20:45:47,-65.06122448979592,8.081632653061224,241.79591836734693,-48.15686274509804,-78.11764705882354,221.0196078431373,A
2024-07-19 20:45:48,-65.06122448979592,8.081632653061224,241.9591836734694,-47.372549019607845,-78.58823529411765,221.0196078431373,A
2024-07-19 20:45:49,-67.44,8.32,240.64,-47.76,-79.28,220.96,A
2024-07-19 20:45:50,-87.66666666666667,10.166666666666666,234.41666666666663,-46.66666666666666,-79.2156862745098,221.2549019607843,A
2024-07-19 20:45:51,-88.9795918367347,10.285714285714286,234.20408163265307,-45.28,-79.36,221.12,A
2024-07-19 20:45:52,-86.61224489795919,10.285714285714286,235.42857142857144,-40.3921568627451,-78.03921568627452,224.54901960784315,A
2024-07-19 20:45:53,-86.12244897959184,10.20408163265306,235.1836734693877,-66.48,-86.8,202.48,A
2024-07-19 20:45:54,-87.18367346938776,10.285714285714286,235.0204081632653,-72.47058823529412,27.215686274509803,175.92156862745097,A
2024-07-19 20:45:55,-86.77551020408163,10.20408163265306,235.1836734693877,-44.78431372549019,189.80392156862743,89.80392156862744,A
2024-07-19 20:45:56,-84.89795918367346,10.53061224489796,235.51020408163265,21.36,194.08,109.68,A
2024-07-19 20:45:57,-72.48979591836735,10.122448979591836,238.9387755102041,45.41176470588236,194.0392156862745,111.2156862745098,A
2024-07-19 20:45:58,-61.55102040816327,6.938775510204081,242.28571428571428,-8.08,188.8,110.72,A
2024-07-19 20:45:59,-60.333333333333336,6.75,243.0,-83.6078431372549,-106.90196078431372,172.54901960784315,A
2024-07-19 20:46:00,-71.2,8.4,239.68,-113.92,-77.28,199.44,A
2024-07-19 20:46:01,-73.87755102040816,8.489795918367347,239.3469387755102,-169.2549019607843,-70.82352941176471,163.05882352941177,A
2024-07-19 20:46:02,-72.48979591836735,4.571428571428571,239.42857142857144,-202.48,-62.72,132.16,A
2024-07-19 20:46:03,-57.795918367346935,4.163265306122449,243.3469387755102,-205.2549019607843,-91.45098039215686,102.27450980392156,A
2024-07-19 20:46:04,-57.30612244897959,3.26530612244898,241.7142857142857,-209.33333333333331,-162.7450980392157,9.333333333333334,A
2024-07-19 20:46:05,-85.46938775510205,11.346938775510203,235.1836734693877,-211.36,-167.44,-5.92,A
2024-07-19 20:46:06,-87.10204081632654,11.183673469387756,235.0204081632653,-213.33333333333331,-163.92156862745097,-5.254901960784314,A
2024-07-19 20:46:07,-85.95918367346938,11.755102040816327,235.3469387755102,-218.4313725490196,-153.1764705882353,10.666666666666666,A
2024-07-19 20:46:08,-85.71428571428571,12.0,235.3469387755102,-213.52,-161.04,13.68,A
2024-07-19 20:46:09,-90.6938775510204,11.020408163265309,233.0612244897959,-197.64705882352945,-177.9607843137255,26.11764705882353,A
2024-07-19 20:46:10,-90.6122448979592,10.20408163265306,232.9795918367347,-195.28,-184.32,18.88,A
2024-07-19 20:46:11,-88.57142857142857,10.775510204081632,233.87755102040816,-200.7058823529412,-176.54901960784315,14.745098039215684,A
2024-07-19 20:46:12,-86.28571428571429,11.346938775510203,234.6938775510204,-206.48,-169.36,19.12,A
2024-07-19 20:46:13,-86.6938775510204,10.53061224489796,234.9387755102041,-208.62745098039213,-165.9607843137255,19.686274509803923,A
2024-07-19 20:46:14,-87.26530612244898,10.36734693877551,234.44897959183675,-185.28,-162.56,76.88,A
2024-07-19 20:46:15,-86.93877551020408,11.346938775510203,234.53061224489795,-211.52,-169.36,-22.4,A
2024-07-19 20:46:16,-86.04081632653062,10.612244897959185,235.3469387755102,-212.3921568627451,-166.4313725490196,-26.745098039215687,A
2024-07-19 20:46:17,-85.06122448979592,11.510204081632653,235.59183673469389,-210.50980392156865,-168.54901960784315,-32.627450980392155,A
2024-07-19 20:46:18,-85.06122448979592,11.755102040816327,235.1020408163265,-202.4313725490196,-176.31372549019608,-48.70588235294117,A
2024-07-19 20:46:19,-84.73469387755102,11.673469387755102,235.1836734693877,-203.36,-176.0,-46.88,A
2024-07-19 20:46:20,-85.95918367346938,11.918367346938776,234.6122448979592,-201.2549019607843,-178.9803921568627,-46.90196078431372,A
2024-07-19 20:46:21,-85.22448979591837,11.755102040816327,235.3469387755102,-205.44,-175.6,-43.52,A
2024-07-19 20:46:22,-84.9795918367347,11.428571428571429,235.51020408163265,-188.48,-190.56,-54.24,A
2024-07-19 20:46:23,-86.53061224489795,11.346938775510203,235.0204081632653,-190.90196078431373,-190.98039215686276,-50.74509803921568,A
2024-07-19 20:46:24,-85.95918367346938,11.591836734693878,235.26530612244895,-192.31372549019608,-189.9607843137255,-45.333333333333336,A
2024-07-19 20:46:25,-86.12244897959184,11.183673469387756,234.9387755102041,-205.49019607843135,-175.2941176470588,-11.92156862745098,A
2024-07-19 20:46:26,-84.57142857142857,11.673469387755102,235.42857142857144,-209.84,-169.6,-4.4,A
2024-07-19 20:46:27,-84.08163265306122,10.775510204081632,235.6734693877551,-211.04,-164.72,12.24,A
2024-07-19 20:46:28,-84.4,10.56,235.92,-196.23529411764707,-173.9607843137255,41.64705882352941,A
2024-07-19 20:46:29,-84.9795918367347,11.020408163265309,235.8367346938776,-202.8,-172.64,27.04,A
2024-07-19 20:46:30,-84.0,11.75,236.0,-202.8235294117647,-171.45098039215685,29.098039215686278,A
2024-07-19 20:46:31,-83.6734693877551,11.918367346938776,236.0,-194.8235294117647,-182.8235294117647,26.19607843137255,A
2024-07-19 20:46:32,-84.08163265306122,11.918367346938776,235.8367346938776,-197.5686274509804,-180.15686274509804,20.31372549019608,A
2024-07-19 20:46:33,-86.16,11.92,235.04,-202.64,-176.96,8.0,A
2024-07-19 20:46:34,-94.0,12.666666666666666,231.83333333333331,-202.56,-169.12,36.56,A
2024-07-19 20:46:35,-94.28571428571428,12.73469387755102,231.8367346938776,-172.86274509803923,-188.54901960784315,61.25490196078432,A
2024-07-19 20:46:36,-92.24489795918367,12.489795918367347,232.48979591836732,-163.12,-188.72,67.92,A
2024-07-19 20:46:37,-86.61224489795919,12.571428571428571,234.53061224489795,-185.80392156862743,-165.5686274509804,71.84313725490196,A
2024-07-19 20:46:38,-87.92,11.76,233.76,8.862745098039216,-189.64705882352945,154.7450980392157,A
2024-07-19 20:46:39,-91.26530612244898,12.489795918367347,232.4081632653061,53.09803921568628,-187.6078431372549,158.4313725490196,A
2024-07-19 20:46:40,-93.55102040816328,12.653061224489797,231.9183673469388,45.92,-185.36,160.64,A
2024-07-19 20:46:41,-94.28571428571428,13.63265306122449,231.75510204081635,-0.88,-184.4,169.12,A
2024-07-19 20:46:42,-91.59183673469389,12.653061224489797,232.3265306122449,-44.47058823529412,-190.2745098039216,155.45098039215685,A
2024-07-19 20:46:43,-91.91666666666669,12.0,232.33333333333331,-48.16,-210.64,133.28,A
2024-07-19 20:46:44,-91.91836734693878,11.918367346938776,232.08163265306123,-65.6470588235294,-190.90196078431373,155.2156862745098,A
2024-07-19 20:46:45,-91.42857142857144,12.16326530612245,232.4081632653061,-70.27450980392157,-186.50980392156865,156.54901960784315,A
2024-07-19 20:46:46,-90.12244897959184,12.244897959183673,232.89795918367344,-65.49019607843137,-188.0,158.58823529411765,A
2024-07-19 20:46:47,-90.6938775510204,12.0,233.0612244897959,-64.64,-188.32,157.84,A
2024-07-19 20:46:48,-90.36734693877553,11.428571428571429,233.14285714285717,-63.6,-190.0,156.48,A
2024-07-19 20:46:49,-89.52,12.24,233.28,-72.7843137254902,-193.41176470588235,144.31372549019608,A
2024-07-19 20:46:50,-88.89795918367346,12.244897959183673,233.7142857142857,-173.68,-200.0,37.6,A
2024-07-19 20:46:51,-89.06122448979592,11.918367346938776,233.7142857142857,-151.45098039215685,-202.58823529411765,72.15686274509804,A
2024-07-19 20:46:52,-88.33333333333333,12.0,233.0,-164.15686274509804,-204.4705882352941,19.529411764705884,A
2024-07-19 20:46:53,-88.16326530612245,12.081632653061224,233.6326530612245,-115.84,-190.0,103.52,A
2024-07-19 20:46:54,-88.0,11.918367346938776,233.87755102040816,-175.76470588235293,-68.3921568627451,139.52941176470588,A
2024-07-19 20:46:55,-89.92,12.24,232.96,-229.44,-35.36,100.8,A
2024-07-19 20:46:56,-89.16666666666667,12.083333333333334,233.0,-228.86274509803923,-35.92156862745098,102.4313725490196,A
2024-07-19 20:46:57,-88.3265306122449,12.081632653061224,233.55102040816325,-225.52,-36.0,107.36,A
2024-07-19 20:46:58,-87.0204081632653,12.244897959183673,234.53061224489795,-224.94117647058823,-36.0,109.49019607843135,A
2024-07-19 20:46:59,-80.16326530612245,11.673469387755102,236.24489795918367,-224.48,-36.0,109.84,A
2024-07-19 20:47:00,-84.8,4.32,235.76,-224.62745098039213,-35.68627450980392,109.96078431372548,A
2024-07-19 20:47:01,-85.06122448979592,2.693877551020408,236.0,-225.5686274509804,-35.84313725490196,108.23529411764706,A
2024-07-19 20:47:02,-82.77551020408163,1.6326530612244898,236.24489795918367,-226.0,-35.92,107.68,A
2024-07-19 20:47:03,-81.95918367346938,2.36734693877551,236.73469387755105,-225.49019607843135,-35.68627450980392,108.7843137254902,A
2024-07-19 20:47:04,-81.71428571428571,1.7959183673469388,236.6530612244898,-225.68,-35.84,107.44,A
2024-07-19 20:47:05,-81.58333333333333,2.75,236.75,-225.72549019607845,-35.92156862745098,108.0,A
2024-07-19 20:47:06,-83.36,2.4,236.48,-225.44,-36.32,107.44,A
2024-07-19 20:47:07,-84.08163265306122,2.204081632653061,236.4081632653061,-225.8823529411765,-35.84313725490196,108.23529411764706,A
2024-07-19 20:47:08,-83.6734693877551,2.7755102040816326,236.89795918367344,-225.49019607843135,-36.07843137254902,108.15686274509804,A
2024-07-19 20:47:09,-84.16326530612245,2.0408163265306123,236.9795918367347,-224.96,-36.08,109.12,A
2024-07-19 20:47:10,-84.75,2.083333333333333,236.83333333333331,-190.4313725490196,-70.98039215686275,132.7843137254902,A
2024-07-19 20:47:11,-84.16,2.16,236.56,-88.4,-64.32,214.16,A
2024-07-19 20:47:12,-83.51020408163265,2.122448979591837,237.0612244897959,-73.04,-62.08,218.48,A
2024-07-19 20:47:13,-84.65306122448979,1.8775510204081636,236.89795918367344,-85.17647058823529,-75.13725490196079,211.92156862745097,A
2024-07-19 20:47:14,-82.93877551020408,2.2857142857142856,237.6326530612245,-65.49019607843137,-110.66666666666669,206.8235294117647,A
2024-07-19 20:47:15,-71.34693877551021,6.857142857142857,240.81632653061223,-49.333333333333336,-124.07843137254902,203.52941176470588,A
2024-07-19 20:47:16,-68.73469387755102,8.081632653061224,241.0612244897959,-24.88,-132.16,201.12,A
2024-07-19 20:47:17,-69.63265306122449,8.244897959183673,240.89795918367344,-182.1960784313725,-49.64705882352941,147.68627450980392,A
2024-07-19 20:47:18,-71.18367346938776,8.816326530612244,240.16326530612244,-182.24,-28.32,158.72,A
2024-07-19 20:47:19,-76.57142857142857,8.653061224489797,239.51020408163265,-182.16,-27.52,162.48,A
2024-07-19 20:47:20,-85.3061224489796,10.040816326530612,236.08163265306123,-181.8823529411765,-27.37254901960784,162.8235294117647,A
2024-07-19 20:47:21,-87.0204081632653,9.46938775510204,235.9183673469388,-180.15686274509804,-26.980392156862745,164.31372549019608,A
2024-07-19 20:47:22,-85.3061224489796,10.040816326530612,236.57142857142856,-177.72549019607845,-27.92156862745098,166.19607843137254,A
2024-07-19 20:47:23,-80.73469387755102,9.63265306122449,237.6326530612245,-194.8,-31.12,159.92,A
2024-07-19 20:47:24,-81.38775510204081,9.387755102040815,237.87755102040816,-179.52941176470588,-35.294117647058826,147.84313725490196,A
2024-07-19 20:47:25,-79.42857142857143,9.06122448979592,237.9591836734694,-191.76,-8.88,150.72,A
2024-07-19 20:47:26,-79.34693877551021,9.551020408163266,238.12244897959184,-122.24,-205.12,85.04,A
2024-07-19 20:47:27,-79.6734693877551,9.306122448979592,238.44897959183675,-46.74509803921568,-246.8235294117647,81.33333333333333,A
2024-07-19 20:47:28,-74.53061224489795,8.653061224489797,239.3469387755102,-24.235294117647054,-247.6078431372549,85.41176470588235,A
2024-07-19 20:47:29,-58.04081632653061,6.938775510204081,244.16326530612244,-25.80392156862745,-246.35294117647055,87.13725490196079,A
2024-07-19 20:47:30,-60.81632653061224,6.775510204081633,243.6734693877551,-174.08,-143.28,103.04,A
2024-07-19 20:47:31,-80.08163265306122,8.16326530612245,237.7142857142857,-147.84,-117.6,153.52,A
2024-07-19 20:47:32,-86.66666666666667,9.166666666666666,235.58333333333331,-127.6078431372549,-89.80392156862744,191.843137254902,A
2024-07-19 20:47:33,-86.64,8.56,236.0,-152.96,-73.44,177.76,A
2024-07-19 20:47:34,-86.85714285714286,9.387755102040815,235.42857142857144,-194.7450980392157,-86.66666666666667,110.4313725490196,A
2024-07-19 20:47:35,-88.57142857142857,9.714285714285714,235.1020408163265,-208.7843137254902,-160.47058823529412,-68.07843137254902,A
2024-07-19 20:47:36,-86.0,9.416666666666666,235.58333333333331,-153.80392156862746,-221.64705882352945,2.6666666666666665,A
2024-07-19 20:47:37,-78.28571428571429,9.306122448979592,238.53061224489795,-131.2,-224.16,54.64,A
2024-07-19 20:47:38,-79.92,8.88,237.52,-142.88,-94.48,158.8,A
2024-07-19 20:47:39,-81.71428571428571,9.06122448979592,236.48979591836732,-101.88235294117646,-73.56862745098039,200.15686274509804,A
2024-07-19 20:47:40,-83.34693877551021,9.714285714285714,236.48979591836732,-93.12,-45.84,213.76,A
2024-07-19 20:47:41,-86.6938775510204,10.040816326530612,235.42857142857144,-108.3921568627451,-55.294117647058826,206.1960784313725,A
2024-07-19 20:47:42,-84.89795918367346,9.387755102040815,236.4081632653061,-80.86274509803921,-56.31372549019608,215.68627450980392,A
2024-07-19 20:47:43,-19.836734693877556,3.918367346938776,247.1836734693877,-23.215686274509803,-74.90196078431373,219.68627450980392,A
2024-07-19 20:47:44,34.69387755102041,2.6122448979591835,246.9387755102041,-20.56,-72.88,224.48,A
2024-07-19 20:47:45,24.163265306122447,3.020408163265306,248.48979591836732,-42.96,-70.32,223.76,A
2024-07-19 20:47:46,58.285714285714285,4.816326530612245,241.79591836734693,-43.372549019607845,-69.09803921568627,223.76470588235293,A
2024-07-19 20:47:47,41.06122448979592,3.1020408163265305,244.89795918367344,-44.8,-69.36,224.08,A
2024-07-19 20:47:48,-63.02040816326531,4.326530612244898,240.89795918367344,-51.21568627450981,-67.2156862745098,223.05882352941177,A
2024-07-19 20:47:49,-85.71428571428571,4.8979591836734695,235.75510204081635,-96.3921568627451,-70.98039215686275,207.52941176470588,A
2024-07-19 20:47:50,-83.6734693877551,4.979591836734694,236.3265306122449,-124.08,-71.28,198.08,A
2024-07-19 20:47:51,-81.14285714285714,5.142857142857143,236.89795918367344,-181.33333333333331,-112.3921568627451,102.82352941176472,A
2024-07-19 20:47:52,-81.87755102040816,4.979591836734694,237.14285714285717,-215.76,-160.88,-25.6,A
2024-07-19 20:47:53,-81.22448979591837,4.8979591836734695,236.89795918367344,-211.843137254902,-163.6078431372549,-36.15686274509804,A
2024-07-19 20:47:54,-70.44897959183673,5.224489795918367,240.57142857142856,-198.72,-179.84,-53.04,A
2024-07-19 20:47:55,-72.24489795918367,4.408163265306122,240.08163265306123,-187.6078431372549,-195.1372549019608,-21.49019607843137,A
2024-07-19 20:47:56,-72.24489795918367,4.081632653061225,239.75510204081635,-140.24,-157.92,94.72,A
2024-07-19 20:47:57,-77.14285714285714,4.816326530612245,238.6938775510204,-147.12,-55.04,122.24,A
2024-07-19 20:47:58,-75.42857142857143,5.061224489795919,239.0204081632653,-183.6078431372549,173.09803921568627,-60.78431372549019,A
2024-07-19 20:47:59,-76.40816326530613,5.061224489795919,238.77551020408163,-173.0196078431373,162.66666666666666,-87.13725490196079,A
2024-07-19 20:48:00,-77.06122448979592,5.061224489795919,238.3673469387755,-161.9607843137255,173.33333333333334,-82.74509803921569,A
2024-07-19 20:48:01,-73.06122448979592,5.469387755102041,239.59183673469389,-170.8,117.12,-6.48,A
2024-07-19 20:48:02,-36.57142857142857,1.8775510204081636,247.1020408163265,39.21568627450981,191.52941176470588,117.01960784313724,A
2024-07-19 20:48:03,-54.93877551020408,1.7959183673469388,244.73469387755105,25.04,214.0,72.72,A
2024-07-19 20:48:04,-56.16326530612245,2.693877551020408,244.57142857142856,34.03921568627451,219.2156862745098,61.88235294117647,A
2024-07-19 20:48:05,-51.10204081632653,1.3877551020408163,245.0612244897959,43.84313725490196,219.1372549019608,61.490196078431374,A
2024-07-19 20:48:06,-52.48979591836735,1.6326530612244898,245.2244897959184,-123.76,131.12,116.16,A
2024-07-19 20:48:07,-65.95918367346938,3.755102040816327,241.79591836734693,-143.45098039215685,-85.01960784313725,55.6078431372549,A
2024-07-19 20:48:08,-62.93877551020408,1.7959183673469388,242.8571428571429,-82.0,-55.84,217.52,A
2024-07-19 20:48:09,-65.95918367346938,1.7142857142857142,241.79591836734693,-86.4,-56.32,216.16,A
2024-07-19 20:48:10,-66.6938775510204,1.7959183673469388,241.3061224489796,-81.80392156862744,-55.05882352941177,217.41176470588235,A
2024-07-19 20:48:11,-66.6938775510204,3.4285714285714284,241.46938775510205,-82.90196078431373,-54.74509803921568,216.7843137254902,A
2024-07-19 20:48:12,-68.65306122448979,1.7142857142857142,240.48979591836732,-81.72549019607843,-54.66666666666666,217.8823529411765,A
2024-07-19 20:48:13,-81.14285714285714,-0.4081632653061224,237.3877551020408,-82.64,-55.12,217.36,A
2024-07-19 20:48:14,-78.36734693877551,0.1632653061224489,238.12244897959184,-81.25490196078431,-54.588235294117645,217.64705882352945,A
2024-07-19 20:48:15,-76.3265306122449,1.8775510204081636,239.0204081632653,-80.96,-54.96,217.92,A
2024-07-19 20:48:16,-76.3265306122449,1.1428571428571428,239.0204081632653,-80.56,-55.12,217.84,A
2024-07-19 20:48:17,-76.9795918367347,2.6122448979591835,239.0204081632653,-80.3921568627451,-54.90196078431372,218.11764705882356,A
2024-07-19 20:48:18,-76.24489795918367,2.693877551020408,239.0204081632653,-55.68627450980392,-78.50980392156863,202.90196078431373,A
2024-07-19 20:48:19,-76.0,2.0408163265306123,239.0204081632653,-130.27450980392155,-70.03921568627452,195.843137254902,A
2024-07-19 20:48:20,-76.0,2.122448979591837,239.75510204081635,-57.36,-216.0,109.76,A
2024-07-19 20:48:21,-75.59183673469387,3.020408163265306,239.8367346938776,43.05882352941177,-235.45098039215685,100.23529411764706,A
2024-07-19 20:48:22,-75.42857142857143,1.7142857142857142,239.9183673469388,49.84,-235.76,97.52,A
2024-07-19 20:48:23,-65.95918367346938,4.244897959183674,242.28571428571428,47.52,-235.6,98.96,A
2024-07-19 20:48:24,-72.24489795918367,4.0,240.3265306122449,-98.90196078431372,-173.9607843137255,130.19607843137254,A
2024-07-19 20:48:25,-89.55102040816327,5.387755102040816,234.44897959183675,-133.5686274509804,-63.52941176470589,169.5686274509804,A
2024-07-19 20:48:26,-88.16326530612245,4.8979591836734695,235.59183673469389,-212.23529411764707,61.64705882352941,2.7450980392156863,A
2024-07-19 20:48:27,-88.9795918367347,5.551020408163265,234.8571428571429,-144.16,189.52,-81.6,A
2024-07-19 20:48:28,-88.48,4.8,235.68,-142.88,181.2,-94.16,A
2024-07-19 20:48:29,-86.04081632653062,5.551020408163265,236.3265306122449,-146.27450980392155,174.27450980392155,-108.31372549019608,A
2024-07-19 20:48:30,-60.66666666666666,3.083333333333333,243.75,-151.52,173.12,-100.88,A
2024-07-19 20:48:31,-35.59183673469388,-0.979591836734694,247.8367346938776,-154.7450980392157,173.5686274509804,-98.19607843137256,A
2024-07-19 20:48:32,-68.16326530612245,2.36734693877551,241.3877551020408,-155.84,171.52,-98.8,A
2024-07-19 20:48:33,-66.56,3.2,242.16,-170.35294117647058,167.68627450980392,-78.27450980392157,A
2024-07-19 20:48:34,-64.0,3.25,243.5,-144.7058823529412,121.41176470588236,48.62745098039216,A
2024-07-19 20:48:35,-60.6530612244898,1.3877551020408163,243.9183673469388,21.28,202.16,130.56,A
